id_pessoa;abs_eventos;abs_qtd_total;horas_previstas_total;acidentes_eventos;acidentes_com_afastamento;acidentes_dias_perdidos;he_eventos;he_referencia_total;he_valor_total;hi_eventos;hi_minutos_irregulares;hi_minutos_extras;mov_sal_eventos;mov_sal_valor_total;mov_sal_perc_medio
105127;0.0;0.0;110191.6435;0.0;0.0;0.0;0.0;6846.7712;254752.5559;8.6382;1150.8026;0.0;2.9054;162.5886;0.0207
369677;0.0;0.0;0.0;0.0;0.0;0.0;171.0;13244.4491;2509742.033;31.6735;0.0;0.0;0.0;67.9593;0.0
145233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17106.766;235548.5566;0.0;0.0;0.0;0.8301;27.7861;0.0132
315074;0.0;0.0;0.0;0.0;0.0;0.0;3.0;710.3419;22225.4191;2.3035;155.6275;0.0;0.0;11.4614;0.0
70398;0.0;0.0;0.0;0.0;0.0;0.0;18.0;11743.1938;53023.7492;0.0;0.0;0.0;0.4151;38.9113;0.033
177607;0.0;0.0;0.0;0.0;0.0;0.0;150.0;7255.7512;130751.0667;0.5759;1.9629;0.0;0.4151;6.7556;0.0066
230462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206.2576;667836.918;0.0;0.0;0.0;0.0;25.3067;0.0156
363755;0.0;0.0;0.0;0.0;0.0;0.0;21.0;73377.8736;697317.467;0.0;26.1526;0.0;0.0;11.809;0.0
257106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113536.6686;226618.3626;0.0;562.5358;0.0;0.0;17.4438;0.0
14253;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4037.8593;1203461.9013;1.7276;0.0;0.0;0.4151;30.7888;0.031
22353;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;62529.785;11.5176;584.094;0.0;2.9054;134.5187;0.0191
117020;0.0;0.0;0.0;0.0;0.0;0.0;105.0;0.0;21382.2347;0.0;6.3779;0.0;4.5656;216.0955;0.0163
184021;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;2159285.2519;0.0;169.9312;0.0;0.4151;7.4812;0.0
12057;0.0;0.0;0.0;0.0;0.0;0.0;7.0;22634.9989;0.0;0.0;0.0;0.0;0.8301;34.6804;0.0154
359655;0.0;0.0;0.0;0.0;0.0;0.0;3.0;81.1304;2677.4002;5.7588;708.1367;0.0;0.0;25.4242;0.0099
258675;0.0;0.0;0.0;1.0633;0.0;0.0;15.0;8484.4394;364126.4228;40.3117;1246.9832;0.0;3.3205;437.5607;0.0394
26877;0.0;0.0;0.0;0.0;0.0;0.0;29.0;53093.4137;1478.8876;0.0;58.0162;0.0;1.2452;51.5548;0.0212
47895;0.0;0.0;0.0;0.0;0.0;0.0;35.0;11198.7028;285136.0181;46.6464;8502.031;0.0;3.3205;197.1629;0.0191
343701;0.0;0.0;0.0;1.0633;0.0;0.0;0.0;0.0;1115.2229;1.1518;0.0;0.0;0.0;0.0;0.018
147159;0.0;0.0;0.0;0.0;0.0;0.0;7.0;36623.213;0.0;1.1518;23.5544;0.0;0.4151;1.5756;0.0055
98775;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1305.2984;37196.4563;9.2141;1413.5468;0.0;2.9054;128.0473;0.0168
266995;0.0;0.0;0.0;1.0633;0.0;0.0;6.0;1913.7766;28028.2934;14.397;631.7637;0.0;2.0753;278.9681;0.0387
123857;0.0;0.0;0.0;0.0;0.0;0.0;9.0;41833.9735;0.0;0.0;0.0;0.0;0.8301;15.1745;0.0076
389018;0.0;0.0;0.0;0.0;0.0;0.0;100.0;21245.958;10920.1825;4.6071;104.0708;0.0;0.0;0.0;0.0
262684;0.0;0.0;0.0;0.0;0.0;0.0;53.0;1305.2605;1392231.6058;14.397;0.0;0.0;0.4151;1.9613;0.0
232377;0.0;0.0;0.0;0.0;0.0;0.0;18.0;5329.3674;90250.6316;3.4553;825.2466;0.0;2.0753;105.8334;0.0212
45296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;392622.171;0.0;0.0;0.0;0.0;7.7365;0.0069
107516;0.0;0.0;0.0;0.0;0.0;0.0;21.0;18178.9295;1898741.2917;0.0;17.1587;0.0;0.0;0.0;0.006
292871;0.0;0.0;0.0;0.0;0.0;0.0;99.0;11020.52;0.0;0.0;212.222;0.0;0.0;0.0;0.0
282972;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3646.3618;77390.5911;7.4865;1767.7046;0.0;0.4151;47.2098;0.0345
230262;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.8029;22.0882;0.0;0.0;0.0;1.2452;16.2165;0.0129
241336;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.4151;10.1714;0.0196
180340;0.0;0.0;0.0;0.0;0.0;0.0;13.0;4599.1936;97847.3798;8.0623;1762.9376;0.0;0.4151;15.1777;0.0153
137453;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;3296.6131;29.37;120.2694;0.0;0.0;0.0;0.0043
370883;0.0;0.0;0.0;1.0633;0.0;0.0;7.0;1185.4056;36994.5074;4.6071;898.4336;0.0;0.8301;73.3948;0.0261
28974;0.0;0.0;0.0;0.0;0.0;0.0;9.0;20214.8;742015.3675;3.4553;448.656;0.0;0.0;0.0;0.0086
346223;0.0;0.0;0.0;0.0;0.0;0.0;71.0;5618.4089;1366984.8558;0.0;0.0;0.0;0.0;0.0;0.0062
143097;0.0;0.0;0.0;0.0;0.0;0.0;34.0;5466.3877;169542.3819;6.3347;1511.6903;0.0;2.9054;187.668;0.0187
262502;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;256884.4488;2.8794;44.1724;0.0;0.0;2.057;0.0
344994;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1269.2404;44414.5505;6.3347;881.8894;0.0;1.2452;190.6425;0.0516
358212;0.0;0.0;0.0;0.0;0.0;0.0;29.0;5649.3818;133576.5514;6.9106;1808.9249;0.0;1.2452;217.6582;0.05
54084;0.0;0.0;0.0;1.0633;0.0;0.0;60.0;25457.8255;627455.1191;57.5881;12971.4859;0.0;4.9807;326.7724;0.0216
97242;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;2954037.5896;0.0;0.0;0.0;2.0753;107.5942;0.0203
51695;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;802574.3392;0.0;0.0;0.0;0.0;1.9363;0.0047
2631;0.0;0.0;0.0;0.0;0.0;0.0;31.0;21683.4579;688366.3673;69.1058;3270.1414;0.0;4.1506;301.5703;0.0172
262241;0.0;0.0;0.0;0.0;0.0;0.0;46.0;7855.2279;229207.227;6.3347;427.9057;0.0;2.0753;217.633;0.0298
386804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3145961.7966;0.0;350.0962;0.0;0.0;70.1041;0.0
235151;0.0;0.0;0.0;0.0;0.0;0.0;13.0;329.0289;7311.18;0.0;0.0;0.0;0.8301;56.9144;0.0197
317779;0.0;0.0;0.0;3.1899;0.0;0.0;9.0;2091.362;46894.7349;1.7276;393.976;0.0;1.2452;67.5613;0.0
293611;0.0;0.0;0.0;0.0;0.0;0.0;44.0;10644.3116;366322.6167;6.3347;1281.1933;0.0;0.8301;117.5;0.034
153116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37517.4234;367561.4554;1.1518;207.7838;0.0;1.2452;31.4729;0.0101
365194;0.0;0.0;0.0;0.0;0.0;0.0;13.0;1800.194;64920.2487;0.5759;114.9681;0.0;0.4151;24.9033;0.0145
299726;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;277513.7759;0.0;163.5823;0.0;0.4151;63.3473;0.0484
174178;0.0;0.0;0.0;0.0;0.0;0.0;3.0;504.8115;8920.46;1.1518;176.6583;0.0;0.8301;30.1175;0.0135
299818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1120977.638;0.0;362.7321;0.0;0.0;0.0;0.0039
96700;0.0;0.0;0.0;1.0633;0.0;0.0;29.0;0.0;261179.2732;5.1829;1035.2737;0.0;1.6602;89.9924;0.022
243930;0.0;0.0;0.0;1.0633;0.0;0.0;37.0;11184.2796;284457.5961;31.6735;4593.9569;0.0;2.9054;267.4523;0.0264
61073;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;14.9729;293.5509;0.0;0.0;25.7013;0.008
70074;0.0;0.0;0.0;0.0;0.0;0.0;25.0;13051.7582;163473.8114;16.7006;4441.1335;0.0;0.4151;51.7518;0.031
198444;0.0;0.0;0.0;0.0;0.0;0.0;15.0;8210.3989;228221.1485;12.0935;939.3735;0.0;4.1506;278.5073;0.0234
43428;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;7524.3256;2.3035;0.0;0.0;0.0;0.0;0.0
89323;0.0;0.0;0.0;0.0;0.0;0.0;281.0;67305.1537;0.0;1.1518;0.0;0.0;0.4151;32.6879;0.0252
152767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.0749;186459.0296;0.0;0.0;0.0;0.0;9.4975;0.0
102484;0.0;0.0;0.0;0.0;0.0;0.0;53.0;5925.0976;552969.4152;1.1518;0.0;0.0;0.0;24.259;0.0106
289209;0.0;0.0;0.0;0.0;0.0;0.0;149.0;1657.2962;214589.4075;0.5759;96.1806;0.0;0.4151;40.2491;0.0294
127131;0.0;0.0;0.0;0.0;0.0;0.0;50.0;3093.6136;0.0;0.0;382.8594;0.0;0.0;50.0258;0.0
328041;0.0;0.0;0.0;0.0;0.0;0.0;12.0;97.3565;2092.064;1.1518;209.4663;0.0;0.8301;79.1133;0.0316
161745;0.0;0.0;0.0;0.0;0.0;0.0;38.0;3469.7328;0.0;0.0;10.3431;0.0;1.2452;92.2541;0.0272
261497;0.0;0.0;0.0;0.0;0.0;0.0;3.0;854.5738;19265.606;1.7276;418.0913;0.0;0.4151;4.8994;0.005
28273;0.0;0.0;0.0;1.0633;1.1176;50.8288;0.0;39389.9355;0.0;2.3035;0.0;0.0;2.4904;172.3394;0.0182
20153;0.0;0.0;0.0;0.0;0.0;0.0;7.0;139275.4952;10476.1224;0.0;20.093;0.0;2.0753;68.5435;0.0157
168524;0.0;0.0;0.0;0.0;0.0;0.0;44.0;12635.6128;347355.2008;21.3076;4765.8483;0.0;2.0753;278.4072;0.0563
363095;0.0;0.0;0.0;0.0;0.0;0.0;65.0;21884.2916;149682.1874;0.5759;242.087;0.0;0.0;0.0;0.0073
416054;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1529.7592;49013.6203;0.5759;168.246;0.0;0.8301;25.7717;0.0082
197869;0.0;0.0;0.0;0.0;0.0;0.0;206.0;0.0;411611.4418;69.6816;7246.0747;0.0;2.0753;223.3545;0.0337
367450;0.0;0.0;0.0;2.1266;0.0;0.0;7.0;6043.48;499897.0806;0.0;25.3813;0.0;0.0;0.0;0.0
8220;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;346306.2334;8.0623;190.2042;0.0;0.8301;49.7752;0.0223
42274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4151;24.3169;0.0
380626;0.0;0.0;0.0;0.0;0.0;0.0;4.0;940.2115;22159.1546;1.1518;181.9861;0.0;0.0;0.0;0.0067
278253;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2746.7156;57930.9248;5.7588;922.2685;0.0;0.4151;43.2278;0.0345
370053;0.0;0.0;0.0;1.0633;0.0;0.0;9.0;11717.3921;1150914.5254;0.0;222.4538;0.0;0.0;74.6324;0.0
108204;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;1.1518;217.1634;0.0;0.0;0.0;0.0145
394492;0.0;0.0;0.0;0.0;0.0;0.0;29.0;3492.3248;552969.4152;0.5759;148.0565;0.0;0.0;19.8322;0.0
398361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38601.0855;78429.7933;0.0;315.1335;0.0;0.0;0.0;0.0083
162500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83062;0.0;0.0;0.0;0.0;0.0;0.0;15.0;2715.1648;40981.4198;0.5759;152.2626;0.0;0.4151;22.8128;0.0213
12929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13077.6748;1312.5691;6.9106;0.0;0.0;0.0;0.0;0.0107
338336;0.0;0.0;0.0;0.0;0.0;0.0;3.0;660.7622;14578.1836;3.4553;27.7046;0.0;0.8301;82.8022;0.0321
199593;0.0;0.0;0.0;0.0;0.0;0.0;21.0;5738.6253;97762.1827;3.4553;272.8389;0.0;2.0753;90.4375;0.0191
128738;0.0;0.0;0.0;0.0;0.0;0.0;31.0;18279.9185;156197.8741;1.1518;330.323;0.0;0.8301;21.3528;0.0127
341462;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1584.7476;45111.9051;9.79;420.0542;0.0;0.8301;97.8695;0.0312
416934;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;147875.1149;0.0;0.0;0.0;0.0;13.7727;0.0
94130;0.0;0.0;0.0;1.0633;0.0;0.0;19.0;4446.8487;152405.1275;19.0041;4567.318;0.0;4.1506;377.0986;0.0253
122197;0.0;0.0;0.0;0.0;0.0;0.0;93.0;19951.7741;627575.0262;21.8835;5493.7926;0.0;3.3205;198.6936;0.0182
169741;0.0;0.0;0.0;1.0633;0.0;0.0;7.0;109430.8498;7676.9385;2.3035;1338.4381;0.0;0.4151;0.0;0.0072
106114;0.0;0.0;0.0;0.0;0.0;0.0;169.0;139275.4952;0.0;0.0;0.0911;0.0;2.4904;55.1851;0.0097
5741;0.0;0.0;0.0;1.0633;0.0;0.0;6.0;1994.2398;38366.5879;1.1518;201.6148;0.0;0.4151;36.6575;0.031
211637;0.0;0.0;0.0;0.0;0.0;0.0;6.0;800.4868;14486.6755;0.0;130.4114;0.0;0.4151;20.2945;0.0185
123800;0.0;0.0;0.0;0.0;0.0;0.0;3.0;518.3333;13344.4022;5.7588;1184.7322;0.0;4.5656;351.3777;0.0238
235750;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;889378.1582;0.0;0.0;0.0;0.0;0.0;0.0
217230;0.0;0.0;0.0;0.0;0.0;0.0;27.0;12893.0619;0.0;0.0;0.0;0.0;0.0;0.0;0.0
338583;0.0;0.0;0.0;0.0;0.0;0.0;24.0;9507.5016;1510286.5621;0.0;21.8161;0.0;0.4151;80.7642;0.0602
87093;0.0;0.0;0.0;0.0;0.0;0.0;72.0;22487.5506;719094.1491;37.4323;6188.6486;0.0;3.3205;197.31;0.0198
310816;0.0;0.0;0.0;0.0;0.0;0.0;9.0;26411.8072;1352479.5603;4.6071;0.0;0.0;1.2452;236.2074;0.0601
419913;0.0;0.0;0.0;0.0;0.0;0.0;13.0;51971.7776;0.0;0.0;22.3759;0.0;0.0;18.8166;0.0
359707;0.0;0.0;0.0;0.0;0.0;0.0;21.0;2499.7185;73597.739;5.7588;1151.9243;0.0;0.8301;124.0667;0.0387
200073;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
186456;0.0;0.0;0.0;0.0;0.0;0.0;6.0;722.9622;1916.9365;2.8794;438.5612;0.0;1.2452;39.0128;0.0122
259669;0.0;0.0;0.0;0.0;0.0;0.0;25.0;44746.0908;2713.7354;1.7276;74.0691;0.0;0.0;0.0;0.0055
181283;0.0;0.0;0.0;1.0633;0.0;0.0;34.0;7078.1787;202598.8865;13.8212;2822.8874;0.0;1.2452;57.4085;0.0146
136540;0.0;0.0;0.0;0.0;0.0;0.0;22.0;3774.3676;75893.3296;2.8794;570.6343;0.0;2.0753;62.747;0.0111
239294;0.0;0.0;0.0;0.0;0.0;0.0;47.0;22558.1182;0.0;0.0;24.7584;0.0;0.4151;13.4039;0.0091
263652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30264.2354;0.0;0.0;27.301;0.0;0.0;29.3252;0.0
334656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1986180.6274;0.0;27.9434;0.0;0.0;0.0;0.0
217113;0.0;0.0;0.0;0.0;0.0;0.0;3.0;54.0869;979.7675;1.1518;234.1423;0.0;0.4151;11.7853;0.0099
198003;0.0;0.0;0.0;1.0633;0.0;0.0;7.0;0.0;184759.7086;24.187;4726.8713;0.0;1.2452;129.3773;0.0195
271215;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;168290.4853;0.5759;1.1216;0.0;0.0;0.0;0.0195
268735;0.0;0.0;0.0;1.0633;0.0;0.0;3.0;336.2405;8320.9243;0.5759;62.8118;0.0;0.8301;92.0664;0.0389
279940;0.0;0.0;0.0;0.0;0.0;0.0;43.0;9937.5755;239203.6957;15.5488;1329.7042;0.0;1.2452;94.3149;0.0227
273404;0.0;0.0;0.0;0.0;0.0;0.0;3.0;602.168;12656.5139;0.0;137.4566;0.0;0.0;10.2882;0.0
147742;0.0;0.0;0.0;0.0;0.0;0.0;38.0;9141.5959;160503.5925;4.6071;1172.3942;0.0;2.9054;144.3522;0.0199
102204;0.0;0.0;0.0;1.0633;1.1176;214.6104;40.0;10185.7028;2136628.6634;2.3035;475.2949;0.0;2.4904;131.2073;0.0183
92141;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;296071.1776;2.8794;679.153;0.0;0.4151;22.7659;0.0233
222466;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;199048.5038;5.1829;256.2947;0.0;0.4151;13.0894;0.0078
28430;0.0;0.0;0.0;0.0;0.0;0.0;29.0;9519.303;576070.1774;28.7941;4607.1362;0.0;4.1506;436.8649;0.0172
147398;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;645064.3129;0.0;0.0;0.0;0.0;0.0;0.0
165262;0.0;0.0;0.0;0.0;0.0;0.0;16.0;19067.1804;277737.91;0.5759;8.8994;0.0;1.6602;22.565;0.0053
264726;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1119.5998;21076.8349;2.8794;677.751;0.0;0.0;5.7541;0.0
363328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5747.5036;346771.7749;0.0;0.0;0.0;0.4151;18.2587;0.0149
166037;0.0;0.0;0.0;0.0;0.0;0.0;22.0;82559.5041;3320.216;3.4553;707.194;0.0;0.4151;8.8868;0.0074
314204;0.0;0.0;0.0;0.0;0.0;0.0;27.0;7752.4627;198408.4475;4.6071;214.5136;0.0;1.2452;229.0093;0.0603
138679;0.0;0.0;0.0;0.0;0.0;0.0;34.0;561.0171;130324.6862;1.7276;299.4779;0.0;2.0753;200.5199;0.0418
385082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43654.1585;433375.5959;0.0;0.0;0.0;0.4151;22.6334;0.0145
183083;0.0;0.0;0.0;0.0;0.0;0.0;29.0;2716.9677;88362.0942;4.0312;816.2735;0.0;3.7355;261.9515;0.0234
326479;0.0;0.0;0.0;0.0;0.0;0.0;35.0;3936.6284;92047.6609;9.2141;1465.9835;0.0;1.2452;188.1858;0.0412
407120;0.0;0.0;0.0;0.0;0.0;0.0;7.0;28608.3555;15432.9263;0.0;0.0;0.0;0.4151;0.0;0.0062
201158;0.0;0.0;0.0;0.0;0.0;0.0;31.0;1633.5191;1276325.8638;0.5759;75.9911;0.0;0.4151;20.3061;0.0197
331536;0.0;0.0;0.0;0.0;0.0;0.0;15.0;2753.0257;131325.1372;3.4553;662.048;0.0;0.4151;96.1224;0.0462
203201;0.0;0.0;0.0;0.0;0.0;0.0;181.0;84791.9643;0.0;5.1829;76.3283;0.0;0.0;68.2905;0.0
421197;0.0;0.0;0.0;0.0;0.0;0.0;25.0;197352.2705;0.0;0.0;0.0;0.0;0.0;0.0;0.0116
104619;0.0;0.0;0.0;0.0;0.0;0.0;7.0;788.768;16976.3263;2.8794;166.8439;0.0;0.8301;40.8974;0.0186
60183;0.0;0.0;0.0;2.1266;1.1176;67.7717;93.0;17931.6265;445036.9194;19.58;3414.8329;0.0;3.7355;209.8108;0.0195
419272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5759;126.1845;0.0;0.0;0.0;0.0
370822;0.0;0.0;0.0;0.0;0.0;0.0;12.0;868.0955;19508.5758;0.5759;123.1;0.0;1.2452;45.9025;0.0105
125110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3165.723;0.0;43.1911;4057.813;0.0;0.4151;30.1997;0.0204
234237;0.0;0.0;0.0;0.0;0.0;0.0;63.0;16724.5861;436195.3457;61.0434;8193.0192;0.0;2.9054;484.5881;0.045
82448;0.0;0.0;0.0;0.0;0.0;0.0;10.0;3019.8547;48497.704;6.3347;789.0737;0.0;1.2452;31.939;0.0102
42442;0.0;0.0;0.0;0.0;0.0;0.0;43.0;676.9453;1899639.8637;0.0;66.1213;0.0;0.8301;36.4592;0.0231
368076;0.0;0.0;0.0;1.0633;0.0;0.0;19.0;6066.7528;152693.8513;12.0935;2100.5513;0.0;0.8301;90.2175;0.0297
207337;0.0;0.0;0.0;1.0633;0.0;0.0;0.0;26164.257;0.0;0.0;902.354;0.0;0.4151;31.0178;0.0197
246544;0.0;0.0;0.0;0.0;0.0;0.0;21.0;10638.0014;233495.4849;14.9729;2131.9963;0.0;0.4151;12.7006;0.0114
393503;0.0;0.0;0.0;0.0;0.0;0.0;15.0;3096.4778;108449.6952;4.0312;741.1236;0.0;0.8301;100.5134;0.0311
360135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9643.0364;44005.6044;2.8794;0.0;0.0;0.0;12.7869;0.0
265021;0.0;0.0;0.0;0.0;0.0;0.0;69.0;11485.3636;250066.3357;4.6071;1188.9384;0.0;2.4904;229.8102;0.0307
337328;0.0;0.0;0.0;1.0633;0.0;0.0;6.0;5361.8196;113463.7068;18.4282;649.1491;0.0;0.8301;58.3924;0.0236
294773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145129.8993;142813.0345;0.0;22.6478;0.0;0.0;40.5368;0.0
147846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148044.3857;175643.1772;0.0;0.0;0.0;0.0;6.1994;0.0046
79927;0.0;0.0;0.0;1.0633;0.0;0.0;94.0;43440.8346;1108516.2448;59.8917;10174.9571;0.0;4.1506;273.6012;0.019
42542;0.0;0.0;0.0;0.0;0.0;0.0;158.0;22833.9756;0.0;0.0;0.0;0.0;0.4151;39.8271;0.0368
389693;0.0;0.0;0.0;0.0;0.0;0.0;12.0;1174.5882;34171.9565;4.6071;1084.9063;0.0;0.4151;74.5561;0.0456
383224;0.0;0.0;0.0;0.0;0.0;0.0;16.0;10036.7349;226914.7918;9.79;127.3061;0.0;0.0;0.0;0.0054
165372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155134.5089;933040.4926;25.3388;0.0;0.0;0.4151;0.0;0.0
89346;0.0;0.0;0.0;2.1266;0.0;0.0;31.0;6038.7946;357477.7578;21.8835;2774.9373;0.0;2.4904;105.9001;0.0136
53242;0.0;0.0;0.0;3.1899;0.0;0.0;15.0;66996.42;1781931.8168;0.0;2151.7921;0.0;0.4151;38.3619;0.031
131880;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10803.3327;185863.9283;0.0;0.0;0.0;0.0;0.0;0.008
147669;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;4543310.3409;2.8794;55.2942;0.0;0.0;0.0;0.0
381057;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1070.0201;49075.1516;0.5759;136.5597;0.0;0.4151;29.7;0.0145
66082;0.0;0.0;0.0;1.0633;0.0;0.0;69.0;76.4433;3359.8175;0.0;212.222;0.0;0.4151;53.5466;0.031
341959;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2066.1215;75248.0398;2.3035;515.9544;0.0;0.4151;40.3371;0.0251
82819;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2365.4026;54660.2998;3.4553;660.0851;0.0;0.0;21.4151;0.0
368379;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1117.7969;26021.4266;4.6071;909.9304;0.0;0.0;0.0;0.0036
12710;0.0;0.0;0.0;0.0;0.0;0.0;37.0;456.268;0.0;0.5759;0.0;0.0;1.2452;28.1603;0.0103
391264;0.0;0.0;0.0;0.0;0.0;0.0;6.0;847.3622;21214.097;5.7588;77.3932;0.0;0.0;32.1569;0.0
35185;0.0;0.0;0.0;0.0;0.0;0.0;4.0;202.998;6503.3845;0.5759;5.0474;0.0;3.3205;312.9578;0.0211
371615;0.0;0.0;0.0;0.0;0.0;0.0;77.0;7911.3355;2779934.2362;1.1518;10.3431;0.0;0.8301;59.117;0.0365
373063;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2200.4374;56946.4241;1.1518;311.8159;0.0;0.0;36.9793;0.0
10229;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;380303.625;0.5759;0.8412;0.0;0.8301;36.8272;0.0163
131839;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;73774.2777;2.3035;418.0913;0.0;0.0;0.0;0.0091
123779;0.0;0.0;31378.5007;0.0;0.0;0.0;27.0;0.0;73774.2777;0.0;13.1933;0.0;0.0;0.0;0.0004
172374;0.0;0.0;0.0;0.0;0.0;0.0;57.0;48260.9809;697857.2612;0.0;169.258;0.0;0.0;0.0;0.01
358410;0.0;0.0;0.0;0.0;0.0;0.0;21.0;2279.5263;0.0;0.0;119.3081;0.0;0.0;38.7438;0.0047
85269;0.0;0.0;0.0;0.0;0.0;0.0;16.0;3009.9387;54351.0656;2.3035;467.7239;0.0;0.4151;22.8128;0.0213
63606;0.0;0.0;0.0;1.0633;0.0;0.0;0.0;0.0;0.0;2.3035;626.7163;0.0;0.8301;46.1985;0.0242
335547;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1443.2201;34313.9518;0.5759;133.4752;0.0;0.4151;60.7756;0.0462
224164;0.0;0.0;0.0;0.0;0.0;0.0;7.0;66996.42;619574.98;0.0;0.0;0.0;0.0;8.1451;0.0072
46989;0.0;0.0;0.0;2.1266;0.0;0.0;19.0;35800.6795;1955464.1003;4.6071;860.8587;0.0;1.2452;53.3178;0.0155
8732;0.0;0.0;0.0;1.0633;0.0;0.0;7.0;60785.6552;270872.0557;5.1829;110.1077;0.0;0.8301;49.189;0.0242
412748;0.0;0.0;0.0;0.0;0.0;0.0;47.0;12710.8729;0.0;3.4553;15.5912;0.0;0.0;0.0;0.0077
289338;0.0;0.0;0.0;2.1266;1.1176;16.9429;27.0;12247.9896;305808.9553;72.5611;5952.8238;0.0;2.0753;180.0973;0.0267
222292;0.0;0.0;0.0;0.0;0.0;0.0;7.0;705.9503;0.0;0.0;932.1175;0.0;0.0;0.0;0.0
325278;0.0;0.0;0.0;0.0;0.0;0.0;25.0;7176.4367;205583.9431;11.5176;2275.5271;0.0;1.6602;141.1853;0.0282
195808;0.0;0.0;0.0;0.0;0.0;0.0;7.0;11.1177;140527.5341;0.0;0.0;0.0;0.4151;13.9837;0.0138
329511;0.0;0.0;0.0;0.0;0.0;0.0;24.0;17175.3107;481135.2788;96.1722;10234.1236;0.0;0.4151;71.031;0.0462
268489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4169.9047;0.0;1.1518;0.0;0.0;0.8301;34.9634;0.0309
222862;0.0;0.0;0.0;0.0;0.0;0.0;3.0;579.6318;11438.5098;1.1518;98.7043;0.0;0.0;0.0;0.0
64919;0.0;0.0;0.0;1.0633;0.0;0.0;46.0;0.0;91288.5318;0.5759;102.6301;0.0;0.8301;32.5563;0.0164
413009;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1987.6954;52317.3775;1.7276;448.9364;0.0;0.0;21.7115;0.0
